date;AA;GE;IBM;MSFT
19/07/2006 0:00;27.92;26.94;69.52;21.14
20/07/2006 0:00;27.0;26.61;68.98;20.65
21/07/2006 0:00;26.63;26.42;68.42;21.57
24/07/2006 0:00;26.79;26.73;69.45;21.69
25/07/2006 0:00;27.01;26.79;69.36;21.88
26/07/2006 0:00;26.83;26.78;69.3;22.02
27/07/2006 0:00;26.42;26.75;69.59;21.57
28/07/2006 0:00;26.79;27.06;70.33;21.91
31/07/2006 0:00;26.98;26.78;70.75;21.74
01/08/2006 0:00;26.39;26.68;69.59;21.68
02/08/2006 0:00;26.85;26.71;69.75;21.96
03/08/2006 0:00;26.81;26.82;69.76;21.88
04/08/2006 0:00;26.78;26.87;69.38;21.95
07/08/2006 0:00;26.62;26.78;69.02;21.88
08/08/2006 0:00;26.31;26.5;69.12;21.99
09/08/2006 0:00;26.12;26.45;69.17;22.08
10/08/2006 0:00;26.2;26.77;69.5;22.1
11/08/2006 0:00;25.6;26.63;69.26;22.07
14/08/2006 0:00;25.29;26.89;70.36;22.17
15/08/2006 0:00;25.8;27.2;70.73;22.33
16/08/2006 0:00;26.0;27.62;72.57;22.4
17/08/2006 0:00;25.82;27.79;72.83;22.4
18/08/2006 0:00;25.75;27.86;73.31;23.39
21/08/2006 0:00;26.05;27.83;72.74;23.69
22/08/2006 0:00;26.32;27.83;72.44;23.24
23/08/2006 0:00;26.2;27.69;72.18;23.28
24/08/2006 0:00;25.96;27.74;72.84;23.34
25/08/2006 0:00;26.2;27.73;73.29;23.44
28/08/2006 0:00;26.13;27.8;73.7;23.53
29/08/2006 0:00;26.08;28.01;74.69;23.43
30/08/2006 0:00;25.77;28.08;74.52;23.4
31/08/2006 0:00;25.89;27.91;74.29;23.31
01/09/2006 0:00;26.27;27.97;74.7;23.43
05/09/2006 0:00;26.16;27.83;74.18;23.23
06/09/2006 0:00;26.07;27.82;73.66;23.23
07/09/2006 0:00;26.18;27.89;72.85;23.06
08/09/2006 0:00;25.97;27.87;74.01;23.22
11/09/2006 0:00;24.6;28.21;74.26;23.5
12/09/2006 0:00;24.81;28.41;75.5;23.52
13/09/2006 0:00;25.36;28.55;75.43;23.56
14/09/2006 0:00;25.23;28.5;75.67;23.88
15/09/2006 0:00;25.47;28.55;76.1;24.35
18/09/2006 0:00;25.79;28.57;75.46;24.3
19/09/2006 0:00;25.43;28.55;75.12;24.36
20/09/2006 0:00;25.05;28.69;76.54;24.65
21/09/2006 0:00;25.06;28.42;74.88;24.4
22/09/2006 0:00;24.89;28.39;74.51;24.18
25/09/2006 0:00;24.71;28.79;75.24;24.44
26/09/2006 0:00;25.06;29.25;75.7;24.67
27/09/2006 0:00;25.13;29.16;75.32;24.89
28/09/2006 0:00;25.26;29.28;75.23;24.85
29/09/2006 0:00;25.39;29.13;75.18;24.8
02/10/2006 0:00;25.01;29.3;75.12;24.81
03/10/2006 0:00;24.54;29.47;74.92;24.82
04/10/2006 0:00;24.6;29.79;76.25;25.34
05/10/2006 0:00;24.97;29.95;76.08;25.32
06/10/2006 0:00;25.12;29.82;76.29;25.28
09/10/2006 0:00;25.35;29.84;77.07;25.14
10/10/2006 0:00;25.62;29.96;77.25;25.11
11/10/2006 0:00;24.32;29.85;77.25;24.98
12/10/2006 0:00;24.09;29.89;77.72;25.59
13/10/2006 0:00;24.12;29.69;78.98;25.73
16/10/2006 0:00;24.74;29.35;79.56;25.8
17/10/2006 0:00;24.92;29.35;79.78;25.79
18/10/2006 0:00;24.8;29.35;82.42;25.87
19/10/2006 0:00;24.93;29.11;82.45;25.66
20/10/2006 0:00;24.87;29.27;83.02;25.78
23/10/2006 0:00;24.89;29.32;84.01;25.8
24/10/2006 0:00;25.09;29.23;83.95;25.65
25/10/2006 0:00;25.15;29.39;84.26;25.67
26/10/2006 0:00;25.0;29.37;83.99;25.71
27/10/2006 0:00;25.63;29.06;83.28;25.7
30/10/2006 0:00;25.59;29.05;83.96;25.87
31/10/2006 0:00;26.18;28.97;84.72;26.04
01/11/2006 0:00;25.79;28.8;84.23;26.13
02/11/2006 0:00;25.94;28.64;84.12;26.09
03/11/2006 0:00;25.93;28.69;83.87;26.06
06/11/2006 0:00;26.24;29.11;84.97;26.16
07/11/2006 0:00;26.27;29.33;85.1;26.26
08/11/2006 0:00;26.15;29.36;85.23;26.28
09/11/2006 0:00;26.41;29.12;85.08;26.54
10/11/2006 0:00;25.95;29.02;84.47;26.52
13/11/2006 0:00;25.93;29.18;84.75;26.62
14/11/2006 0:00;25.86;29.37;85.88;26.6
15/11/2006 0:00;25.99;29.54;85.71;26.5
16/11/2006 0:00;25.77;29.68;86.04;26.82
17/11/2006 0:00;25.73;29.92;86.36;26.75
20/11/2006 0:00;25.92;29.69;85.84;27.2
21/11/2006 0:00;26.57;29.54;85.68;27.23
22/11/2006 0:00;27.7;29.7;86.09;27.23
24/11/2006 0:00;27.96;29.45;85.93;27.08
27/11/2006 0:00;27.46;29.25;84.18;26.83
28/11/2006 0:00;27.49;29.05;84.09;26.75
29/11/2006 0:00;28.21;29.17;84.25;26.91
30/11/2006 0:00;28.37;29.11;84.62;26.72
01/12/2006 0:00;28.1;29.11;84.0;26.5
04/12/2006 0:00;28.38;29.21;86.08;26.69
05/12/2006 0:00;28.07;29.11;86.97;26.51
06/12/2006 0:00;27.99;28.97;86.64;26.38
07/12/2006 0:00;28.05;29.02;86.74;26.25
08/12/2006 0:00;28.32;29.11;86.4;26.75
11/12/2006 0:00;28.27;29.07;86.2;26.88
12/12/2006 0:00;27.86;29.41;86.64;26.78
13/12/2006 0:00;27.72;29.3;87.24;26.89
14/12/2006 0:00;28.0;29.88;87.78;27.36
15/12/2006 0:00;28.26;30.83;87.73;27.47
18/12/2006 0:00;27.69;31.36;87.86;27.2
19/12/2006 0:00;27.75;31.37;88.37;27.29
20/12/2006 0:00;27.35;31.48;88.37;27.38
21/12/2006 0:00;26.72;31.4;88.29;27.28
22/12/2006 0:00;26.66;31.23;87.68;26.97
26/12/2006 0:00;26.78;31.35;88.06;27.29
27/12/2006 0:00;27.37;31.42;89.48;27.32
28/12/2006 0:00;27.37;31.16;89.26;27.28
29/12/2006 0:00;27.36;30.93;89.43;27.17
03/01/2007 0:00;26.74;31.57;89.54;27.17
04/01/2007 0:00;26.54;31.38;90.5;27.13
05/01/2007 0:00;26.22;31.23;89.68;26.97
08/01/2007 0:00;25.97;31.22;91.04;27.24
09/01/2007 0:00;26.01;31.22;92.12;27.26
10/01/2007 0:00;27.56;31.23;91.03;26.99
11/01/2007 0:00;27.78;31.52;90.81;27.94
12/01/2007 0:00;28.08;31.5;91.45;28.4
16/01/2007 0:00;27.88;31.68;92.81;28.36
17/01/2007 0:00;27.84;31.57;92.07;28.3
18/01/2007 0:00;27.63;31.59;91.55;28.21
19/01/2007 0:00;28.63;30.72;88.53;28.31
22/01/2007 0:00;28.42;30.55;89.39;27.96
23/01/2007 0:00;28.79;30.39;89.37;27.97
24/01/2007 0:00;29.0;30.46;89.66;28.29
25/01/2007 0:00;28.7;30.21;89.76;27.71
26/01/2007 0:00;29.24;29.99;89.71;27.85
29/01/2007 0:00;29.0;30.09;90.71;27.78
30/01/2007 0:00;29.46;29.95;91.47;27.74
31/01/2007 0:00;29.61;29.97;91.27;28.08
01/02/2007 0:00;30.07;30.12;91.13;27.81
02/02/2007 0:00;29.74;30.15;91.29;27.47
05/02/2007 0:00;29.85;30.24;92.4;26.95
06/02/2007 0:00;30.11;30.19;91.92;26.85
07/02/2007 0:00;29.47;30.01;91.91;26.73
08/02/2007 0:00;29.92;29.71;91.98;26.63
09/02/2007 0:00;29.81;29.54;90.99;26.37
12/02/2007 0:00;30.16;29.63;91.02;26.34
13/02/2007 0:00;32.08;29.74;90.75;26.49
14/02/2007 0:00;31.69;30.32;91.59;26.85
15/02/2007 0:00;31.82;30.04;91.33;26.9
16/02/2007 0:00;31.88;29.82;91.4;26.24
20/02/2007 0:00;31.96;30.02;91.73;26.33
21/02/2007 0:00;32.22;29.85;91.49;26.8
22/02/2007 0:00;31.85;29.66;90.95;26.84
23/02/2007 0:00;32.16;29.41;90.24;26.39
26/02/2007 0:00;32.41;29.61;89.48;26.55
27/02/2007 0:00;30.97;29.04;86.75;25.45
28/02/2007 0:00;30.63;29.25;85.81;25.72
01/03/2007 0:00;30.48;29.33;85.19;25.65
02/03/2007 0:00;29.97;29.22;83.93;25.35
05/03/2007 0:00;29.09;28.95;84.77;25.16
06/03/2007 0:00;29.71;29.09;86.61;25.41
07/03/2007 0:00;29.69;28.76;86.74;25.21
08/03/2007 0:00;29.78;28.87;85.87;24.95
09/03/2007 0:00;30.43;28.76;86.13;24.92
12/03/2007 0:00;30.63;28.86;86.89;25.06
13/03/2007 0:00;30.02;28.56;85.6;24.4
14/03/2007 0:00;30.54;28.75;86.57;25.02
15/03/2007 0:00;31.06;28.92;86.28;24.91
16/03/2007 0:00;30.69;28.79;86.1;24.96
19/03/2007 0:00;31.13;29.05;86.78;25.41
20/03/2007 0:00;31.23;29.13;87.25;25.42
21/03/2007 0:00;31.03;29.73;88.05;26.04
22/03/2007 0:00;30.88;30.0;87.89;25.82
23/03/2007 0:00;31.34;30.01;87.74;25.59
26/03/2007 0:00;31.32;30.16;87.71;25.77
27/03/2007 0:00;31.17;29.99;87.47;25.31
28/03/2007 0:00;30.78;29.79;87.03;25.24
29/03/2007 0:00;30.87;29.79;87.32;25.34
30/03/2007 0:00;31.07;29.63;87.03;25.45
02/04/2007 0:00;31.09;29.57;87.91;25.33
03/04/2007 0:00;31.73;29.59;88.73;25.45
04/04/2007 0:00;31.62;29.42;88.83;26.03
05/04/2007 0:00;31.71;29.34;89.12;26.07
09/04/2007 0:00;31.96;29.14;89.21;26.09
10/04/2007 0:00;31.99;29.23;89.06;25.93
11/04/2007 0:00;32.16;29.28;87.86;25.67
12/04/2007 0:00;32.15;29.48;88.33;26.06
13/04/2007 0:00;32.19;29.64;87.65;26.13
16/04/2007 0:00;32.03;29.63;88.8;26.24
17/04/2007 0:00;31.87;29.49;89.67;26.34
18/04/2007 0:00;31.6;29.43;87.53;26.12
19/04/2007 0:00;31.47;29.33;87.06;26.2
20/04/2007 0:00;31.51;29.43;87.33;26.5
23/04/2007 0:00;31.3;29.16;87.91;26.28
24/04/2007 0:00;31.12;29.12;90.94;26.29
25/04/2007 0:00;32.78;29.67;93.68;26.47
26/04/2007 0:00;32.83;30.03;93.16;26.57
27/04/2007 0:00;32.99;30.87;93.41;27.5
30/04/2007 0:00;32.53;30.88;94.37;27.34
01/05/2007 0:00;31.86;31.09;95.26;27.76
02/05/2007 0:00;32.13;31.26;94.38;27.95
03/05/2007 0:00;32.3;31.29;94.92;28.28
04/05/2007 0:00;32.85;31.13;95.06;27.91
07/05/2007 0:00;35.58;31.2;95.25;28.04
08/05/2007 0:00;36.39;31.07;95.74;28.08
09/05/2007 0:00;35.68;31.22;96.75;28.11
10/05/2007 0:00;34.66;30.82;97.03;27.92
11/05/2007 0:00;35.03;30.98;98.23;28.21
14/05/2007 0:00;35.33;30.67;97.85;28.28
15/05/2007 0:00;36.19;30.7;97.17;28.31
16/05/2007 0:00;35.96;30.86;98.13;28.46
17/05/2007 0:00;36.06;30.61;97.61;28.38
18/05/2007 0:00;36.6;30.97;100.1;28.24
21/05/2007 0:00;35.92;31.09;99.22;28.45
22/05/2007 0:00;35.88;31.29;98.9;28.12
23/05/2007 0:00;37.19;31.5;97.86;28.02
24/05/2007 0:00;37.04;31.32;96.35;27.64
25/05/2007 0:00;37.68;31.47;97.49;27.92
29/05/2007 0:00;37.19;31.34;98.17;28.21
30/05/2007 0:00;37.99;31.61;99.11;28.5
31/05/2007 0:00;38.03;31.49;98.81;28.12
01/06/2007 0:00;38.19;31.38;98.75;28.02
04/06/2007 0:00;37.76;31.68;98.47;28.14
05/06/2007 0:00;37.39;31.34;98.1;28.02
06/06/2007 0:00;36.71;31.24;94.92;27.75
07/06/2007 0:00;35.86;30.8;94.36;27.14
08/06/2007 0:00;36.53;31.27;95.54;27.53
11/06/2007 0:00;36.2;31.39;95.68;27.5
12/06/2007 0:00;36.24;31.04;94.86;27.35
13/06/2007 0:00;37.29;31.54;95.58;27.84
14/06/2007 0:00;37.91;31.67;96.26;27.96
15/06/2007 0:00;38.32;31.94;97.41;27.93
18/06/2007 0:00;38.58;31.9;97.63;27.95
19/06/2007 0:00;38.3;32.92;98.72;27.91
20/06/2007 0:00;37.08;32.74;98.25;27.49
21/06/2007 0:00;37.16;32.74;98.81;27.69
22/06/2007 0:00;36.85;32.27;96.81;27.02
25/06/2007 0:00;36.3;32.25;97.42;27.02
26/06/2007 0:00;35.65;32.09;97.63;27.04
27/06/2007 0:00;35.9;32.12;97.72;27.36
28/06/2007 0:00;36.2;32.17;98.21;27.33
29/06/2007 0:00;37.33;32.31;97.56;27.0
02/07/2007 0:00;37.85;32.29;97.33;27.25
03/07/2007 0:00;38.23;32.66;98.79;27.5
05/07/2007 0:00;38.09;32.53;100.15;27.47
06/07/2007 0:00;38.38;32.47;101.06;27.46
09/07/2007 0:00;39.02;32.59;101.0;27.36
10/07/2007 0:00;38.38;31.98;100.69;26.87
11/07/2007 0:00;39.08;32.24;101.13;27.02
12/07/2007 0:00;41.72;32.91;101.29;27.55
13/07/2007 0:00;43.62;33.34;100.66;27.32
16/07/2007 0:00;43.08;33.86;101.64;27.51
17/07/2007 0:00;42.94;34.36;102.67;28.2
18/07/2007 0:00;42.79;34.14;102.96;28.33
19/07/2007 0:00;41.1;34.36;107.39;28.87
20/07/2007 0:00;39.68;33.86;106.42;28.55
23/07/2007 0:00;39.1;34.45;107.87;28.57
24/07/2007 0:00;38.0;33.94;107.68;28.22
25/07/2007 0:00;37.68;34.11;109.47;28.13
26/07/2007 0:00;35.0;33.36;108.01;27.47
27/07/2007 0:00;34.46;32.74;107.17;26.93
30/07/2007 0:00;35.23;33.14;106.15;26.93
31/07/2007 0:00;35.19;32.71;102.56;26.56
01/08/2007 0:00;35.11;32.87;103.85;26.84
02/08/2007 0:00;35.05;32.94;104.95;27.04
03/08/2007 0:00;33.48;32.12;103.71;26.53
06/08/2007 0:00;33.0;33.0;105.57;27.06
07/08/2007 0:00;33.87;33.32;105.23;27.07
08/08/2007 0:00;34.32;34.15;105.09;27.48
09/08/2007 0:00;32.79;32.86;103.0;26.84
10/08/2007 0:00;32.1;32.26;104.78;26.3
13/08/2007 0:00;32.88;32.21;104.84;26.23
14/08/2007 0:00;32.26;31.8;104.23;25.99
15/08/2007 0:00;31.18;31.14;103.46;25.83
16/08/2007 0:00;29.53;31.39;102.03;25.57
17/08/2007 0:00;30.8;32.45;103.16;25.97
20/08/2007 0:00;31.76;32.25;101.59;25.98
21/08/2007 0:00;32.01;32.36;101.43;25.81
22/08/2007 0:00;33.51;33.03;102.32;25.94
23/08/2007 0:00;33.1;33.01;103.67;26.02
24/08/2007 0:00;33.95;33.26;105.33;26.49
27/08/2007 0:00;34.22;32.91;105.52;26.19
28/08/2007 0:00;32.72;32.11;104.18;25.68
29/08/2007 0:00;33.67;32.67;106.57;26.28
30/08/2007 0:00;33.45;32.41;107.32;26.16
31/08/2007 0:00;33.8;32.8;108.54;26.41
04/09/2007 0:00;33.69;32.95;109.94;26.49
05/09/2007 0:00;33.75;32.7;109.65;26.18
06/09/2007 0:00;33.77;33.25;109.41;26.58
07/09/2007 0:00;32.26;32.7;107.48;26.15
10/09/2007 0:00;31.51;33.07;107.72;26.18
11/09/2007 0:00;31.64;33.34;109.16;26.6
12/09/2007 0:00;31.14;33.67;107.9;26.6
13/09/2007 0:00;31.85;34.19;107.85;26.81
14/09/2007 0:00;32.83;34.05;107.09;26.7
17/09/2007 0:00;32.6;33.91;106.52;26.41
18/09/2007 0:00;34.13;35.17;108.49;26.6
19/09/2007 0:00;34.49;35.25;108.52;26.36
20/09/2007 0:00;34.49;35.04;108.7;26.13
21/09/2007 0:00;34.61;35.05;108.63;26.34
24/09/2007 0:00;34.24;34.71;108.13;26.73
25/09/2007 0:00;34.24;34.92;108.38;27.18
26/09/2007 0:00;35.6;35.06;109.11;27.12
27/09/2007 0:00;36.09;35.17;109.49;27.11
28/09/2007 0:00;36.2;35.17;109.58;27.08
01/10/2007 0:00;36.22;35.7;110.72;27.37
02/10/2007 0:00;35.95;35.79;110.1;27.3
03/10/2007 0:00;34.83;35.3;108.27;27.07
04/10/2007 0:00;34.85;35.43;107.61;27.31
05/10/2007 0:00;35.89;35.49;108.18;27.43
08/10/2007 0:00;35.44;35.28;109.55;27.43
09/10/2007 0:00;36.75;35.7;110.04;27.67
10/10/2007 0:00;35.84;35.52;110.34;27.79
11/10/2007 0:00;35.23;35.34;109.81;27.5
12/10/2007 0:00;35.28;34.86;109.58;27.74
15/10/2007 0:00;35.35;34.68;109.79;27.62
16/10/2007 0:00;34.5;34.64;111.25;27.87
17/10/2007 0:00;35.13;34.83;107.7;28.57
18/10/2007 0:00;35.51;34.66;106.78;28.65
19/10/2007 0:00;34.64;34.02;104.44;27.74
22/10/2007 0:00;34.91;34.13;105.45;28.05
23/10/2007 0:00;35.4;34.39;106.67;28.41
24/10/2007 0:00;35.35;34.18;105.06;28.73
25/10/2007 0:00;35.52;34.12;104.93;29.41
26/10/2007 0:00;36.41;34.31;105.79;32.2
29/10/2007 0:00;37.41;34.46;106.78;31.78
30/10/2007 0:00;36.43;34.39;106.15;32.7
31/10/2007 0:00;36.79;34.97;108.01;33.84
01/11/2007 0:00;35.22;34.27;105.72;34.07
02/11/2007 0:00;35.83;34.27;106.59;34.07
05/11/2007 0:00;35.22;34.15;105.48;33.77
06/11/2007 0:00;35.84;34.14;105.27;33.47
07/11/2007 0:00;34.76;33.2;103.69;32.65
08/11/2007 0:00;35.0;33.15;99.05;31.94
09/11/2007 0:00;34.47;32.61;93.58;31.01
12/11/2007 0:00;33.33;32.5;94.7;30.69
13/11/2007 0:00;34.04;33.31;98.27;31.79
14/11/2007 0:00;34.25;33.14;96.56;31.3
15/11/2007 0:00;33.76;32.55;96.71;31.14
16/11/2007 0:00;33.74;32.84;97.82;31.44
19/11/2007 0:00;32.59;32.42;95.42;31.32
20/11/2007 0:00;32.88;32.32;96.54;31.9
21/11/2007 0:00;32.68;31.58;95.42;31.57
23/11/2007 0:00;32.66;32.01;97.13;31.46
26/11/2007 0:00;32.41;31.21;95.19;30.41
27/11/2007 0:00;32.56;31.82;96.92;30.49
28/11/2007 0:00;33.65;32.68;100.23;31.08
29/11/2007 0:00;33.97;32.4;100.35;30.98
30/11/2007 0:00;33.8;32.53;98.18;30.99
03/12/2007 0:00;32.98;31.38;98.79;30.36
04/12/2007 0:00;32.76;30.8;99.54;30.23
05/12/2007 0:00;33.09;31.19;100.97;31.5
06/12/2007 0:00;33.32;31.66;102.4;31.87
07/12/2007 0:00;34.3;31.63;101.62;31.85
10/12/2007 0:00;35.17;31.78;102.11;32.06
11/12/2007 0:00;33.58;31.46;99.87;31.45
12/12/2007 0:00;34.27;31.65;101.25;31.79
13/12/2007 0:00;33.76;31.93;100.98;32.49
14/12/2007 0:00;32.7;31.36;98.73;32.57
17/12/2007 0:00;31.5;30.99;97.58;31.72
18/12/2007 0:00;31.97;31.27;99.24;32.04
19/12/2007 0:00;32.05;31.07;100.01;32.09
20/12/2007 0:00;32.89;31.29;101.6;32.76
21/12/2007 0:00;33.78;31.82;103.66;33.26
24/12/2007 0:00;34.39;32.16;104.22;33.74
26/12/2007 0:00;34.76;32.18;104.14;33.77
27/12/2007 0:00;34.37;31.87;102.31;33.18
28/12/2007 0:00;34.25;32.0;102.77;33.32
31/12/2007 0:00;33.97;31.76;100.91;32.84
02/01/2008 0:00;33.58;31.5;97.73;32.49
03/01/2008 0:00;33.63;31.53;97.92;32.62
04/01/2008 0:00;32.4;30.88;94.4;31.71
07/01/2008 0:00;30.77;31.0;93.39;31.92
08/01/2008 0:00;28.81;30.33;91.1;30.85
09/01/2008 0:00;29.04;30.68;91.77;31.77
10/01/2008 0:00;29.22;30.78;93.27;31.67
11/01/2008 0:00;29.49;30.14;91.17;31.28
14/01/2008 0:00;30.57;30.39;96.08;31.72
15/01/2008 0:00;28.98;29.59;95.06;31.36
16/01/2008 0:00;28.46;29.61;94.87;30.65
17/01/2008 0:00;26.75;28.46;94.37;30.54
18/01/2008 0:00;27.04;29.4;96.52;30.45
22/01/2008 0:00;26.75;29.18;94.49;29.48
23/01/2008 0:00;27.13;29.64;99.04;29.45
24/01/2008 0:00;28.63;29.69;99.8;30.67
25/01/2008 0:00;28.52;29.13;97.57;30.38
28/01/2008 0:00;29.24;29.75;98.0;30.18
29/01/2008 0:00;30.35;29.79;99.04;30.07
30/01/2008 0:00;30.39;29.94;98.62;29.7
31/01/2008 0:00;30.75;30.3;99.99;30.07
01/02/2008 0:00;31.86;30.99;101.82;28.09
04/02/2008 0:00;31.67;30.31;100.75;27.85
05/02/2008 0:00;30.36;29.31;98.03;26.81
06/02/2008 0:00;30.28;29.31;97.07;26.31
07/02/2008 0:00;30.62;29.33;95.9;25.94
08/02/2008 0:00;31.54;29.0;96.77;26.34
11/02/2008 0:00;31.82;29.14;98.52;26.02
12/02/2008 0:00;31.28;29.45;99.82;26.14
13/02/2008 0:00;33.17;29.97;101.59;26.71
14/02/2008 0:00;33.03;29.47;99.45;26.29
15/02/2008 0:00;33.37;29.45;99.48;26.21
19/02/2008 0:00;33.82;29.37;98.39;26.08
20/02/2008 0:00;34.4;29.44;101.06;26.13
21/02/2008 0:00;33.91;29.13;100.2;26.02
22/02/2008 0:00;34.14;29.01;101.27;25.63
25/02/2008 0:00;36.29;29.58;103.15;25.78
26/02/2008 0:00;35.96;29.35;107.18;26.28
27/02/2008 0:00;36.45;29.42;109.13;26.17
28/02/2008 0:00;36.54;29.27;107.99;25.86
29/02/2008 0:00;34.69;28.66;106.69;25.19
03/03/2008 0:00;35.8;28.88;107.04;24.99
04/03/2008 0:00;35.5;28.98;108.43;25.55
05/03/2008 0:00;36.16;29.11;108.13;26.04
06/03/2008 0:00;35.84;28.41;105.44;25.53
07/03/2008 0:00;34.19;27.87;106.77;25.81
10/03/2008 0:00;33.29;27.41;106.83;25.97
11/03/2008 0:00;35.27;28.88;109.16;27.11
12/03/2008 0:00;35.3;29.36;109.7;26.51
13/03/2008 0:00;35.94;29.62;108.61;26.5
14/03/2008 0:00;35.86;29.24;107.98;25.89
17/03/2008 0:00;34.66;29.68;108.28;26.2
18/03/2008 0:00;36.06;31.25;110.96;27.24
19/03/2008 0:00;33.27;30.77;109.58;26.5
20/03/2008 0:00;32.4;32.42;110.88;27.02
24/03/2008 0:00;32.73;32.34;111.57;27.01
25/03/2008 0:00;33.39;32.23;110.54;26.98
26/03/2008 0:00;33.66;32.11;109.55;26.45
27/03/2008 0:00;33.05;31.85;108.25;25.97
28/03/2008 0:00;33.73;31.66;107.36;25.84
31/03/2008 0:00;33.69;32.0;107.89;26.28
01/04/2008 0:00;34.13;33.23;109.16;27.32
02/04/2008 0:00;34.03;32.88;107.58;27.0
03/04/2008 0:00;36.0;32.72;108.72;26.85
04/04/2008 0:00;36.43;32.48;108.47;27.0
07/04/2008 0:00;34.97;32.22;108.99;27.0
08/04/2008 0:00;34.73;31.95;108.95;26.62
09/04/2008 0:00;34.41;31.51;109.42;26.75
10/04/2008 0:00;33.73;31.78;111.3;26.95
11/04/2008 0:00;32.84;27.71;108.7;26.19
14/04/2008 0:00;31.7;27.45;109.9;25.98
15/04/2008 0:00;32.55;27.65;109.79;26.16
16/04/2008 0:00;33.6;27.87;112.89;26.81
17/04/2008 0:00;33.23;27.69;115.33;27.06
18/04/2008 0:00;33.87;28.27;116.57;27.78
21/04/2008 0:00;33.86;28.07;116.52;28.17
22/04/2008 0:00;33.35;27.96;115.88;28.01
23/04/2008 0:00;33.0;27.98;115.82;29.12
24/04/2008 0:00;32.56;28.37;116.37;29.45
25/04/2008 0:00;33.37;28.82;115.33;27.62
28/04/2008 0:00;33.39;28.68;114.03;26.84
29/04/2008 0:00;32.37;28.38;115.12;26.52
30/04/2008 0:00;32.65;28.28;113.1;26.41
01/05/2008 0:00;32.59;28.64;115.83;27.22
02/05/2008 0:00;33.9;28.83;115.43;27.08
05/05/2008 0:00;34.63;28.69;114.35;26.93
06/05/2008 0:00;35.67;28.53;115.09;27.5
07/05/2008 0:00;35.76;28.16;116.8;27.05
08/05/2008 0:00;37.22;28.18;117.53;27.1
09/05/2008 0:00;36.65;27.9;116.73;27.21
12/05/2008 0:00;39.06;28.02;117.84;27.77
13/05/2008 0:00;39.54;27.96;119.1;27.68
14/05/2008 0:00;39.43;28.11;119.98;27.82
15/05/2008 0:00;40.12;27.99;120.87;28.3
16/05/2008 0:00;40.51;27.78;120.26;27.87
19/05/2008 0:00;41.86;28.02;119.01;27.38
20/05/2008 0:00;40.58;27.43;117.78;26.73
21/05/2008 0:00;39.15;26.8;116.31;26.25
22/05/2008 0:00;38.3;26.81;117.33;26.46
23/05/2008 0:00;37.79;26.31;116.86;26.07
27/05/2008 0:00;37.91;26.29;119.79;26.43
28/05/2008 0:00;39.02;26.42;121.88;26.19
29/05/2008 0:00;37.87;26.49;122.04;26.31
30/05/2008 0:00;38.1;26.56;121.78;26.32
02/06/2008 0:00;38.14;26.3;119.83;25.84
03/06/2008 0:00;37.17;26.34;120.28;25.38
04/06/2008 0:00;36.52;26.33;120.01;25.59
05/06/2008 0:00;37.63;26.86;120.87;26.3
06/06/2008 0:00;36.82;25.96;117.55;25.55
09/06/2008 0:00;39.59;25.99;118.42;25.75
10/06/2008 0:00;40.1;26.23;118.49;25.92
11/06/2008 0:00;36.91;25.79;115.96;25.2
12/06/2008 0:00;35.43;25.12;116.53;26.25
13/06/2008 0:00;37.04;25.21;118.69;27.02
16/06/2008 0:00;37.27;25.05;119.22;26.89
17/06/2008 0:00;37.03;24.95;117.7;26.77
18/06/2008 0:00;36.71;24.39;116.82;26.45
19/06/2008 0:00;36.72;24.4;117.63;26.89
20/06/2008 0:00;35.05;23.94;115.48;26.24
23/06/2008 0:00;35.4;23.96;116.16;25.99
24/06/2008 0:00;34.63;24.12;116.16;25.77
25/06/2008 0:00;34.68;24.47;117.21;26.35
26/06/2008 0:00;33.14;23.2;113.97;25.79
27/06/2008 0:00;33.21;22.96;112.95;25.68
30/06/2008 0:00;33.44;23.33;111.52;25.57
01/07/2008 0:00;32.33;23.71;112.22;24.97
02/07/2008 0:00;30.14;23.18;112.06;24.05
03/07/2008 0:00;30.77;23.53;112.47;24.15
07/07/2008 0:00;31.35;23.69;114.32;24.19
08/07/2008 0:00;30.35;24.53;116.56;24.02
09/07/2008 0:00;29.61;23.77;113.28;23.45
10/07/2008 0:00;32.48;24.17;115.9;23.65
11/07/2008 0:00;32.52;24.18;114.9;23.47
14/07/2008 0:00;32.8;23.76;114.35;23.37
15/07/2008 0:00;32.4;23.3;115.92;24.3
16/07/2008 0:00;32.65;24.2;118.49;25.33
17/07/2008 0:00;31.67;24.48;119.04;25.58
18/07/2008 0:00;31.74;24.48;122.21;24.03
21/07/2008 0:00;31.88;24.21;121.05;23.83
22/07/2008 0:00;31.81;24.92;122.31;23.98
23/07/2008 0:00;30.73;25.64;121.86;24.56
24/07/2008 0:00;29.36;25.1;122.31;23.64
25/07/2008 0:00;29.86;25.1;120.93;24.31
28/07/2008 0:00;30.66;24.21;118.79;23.7
29/07/2008 0:00;31.32;24.83;120.11;24.27
30/07/2008 0:00;32.71;25.33;121.24;24.38
31/07/2008 0:00;31.68;24.73;120.41;23.9
01/08/2008 0:00;30.17;24.66;119.15;23.64
04/08/2008 0:00;29.14;24.63;120.02;23.49
05/08/2008 0:00;29.88;25.57;121.25;24.36
06/08/2008 0:00;30.36;25.35;122.0;25.11
